00730 富邦臺灣優質高息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/03,2103,台橡,"5,601",6.98,"129,672",0.68,1.5349,TW0002103009
2024/03,2108,南帝,"2,346",4.18,"77,654",0.48,-3.5487,TW0002108008
2024/03,2303,聯電,"2,683",7.54,"140,075",0.02,6.8578,TW0002303005
2024/03,2376,技嘉,114,1.94,"36,041",0.02,-8.4058,TW0002376001
2024/03,2377,微星,164,1.5,"27,866",0.02,-11.2566,TW0002377009
2024/03,2379,瑞昱,110,3.32,"61,678",0.02,-1.5817,TW0002379005
2024/03,2385,群光,156,1.86,"34,554",0.02,18.4001,TW0002385002
2024/03,2404,漢唐,628,13.28,"246,710",0.33,33.9013,TW0002404001
2024/03,2441,超豐,72,0.24,"4,459",0.01,3.1771,TW0002441003
2024/03,2454,聯發科,169,10.87,"201,938",0.01,4.8246,TW0002454006
2024/03,2458,義隆,66,0.56,"10,403",0.02,-3.6228,TW0002458007
2024/03,3014,聯陽,33,0.31,"5,759",0.02,6.3636,TW0003014007
2024/03,3034,聯詠,130,4.23,"78,583",0.02,0.4991,TW0003034005
2024/03,3037,欣興,295,3.03,"56,290",0.02,6.4067,TW0003037008
2024/03,3042,晶技,67,0.41,"7,617",0.02,13.2266,TW0003042008
2024/03,3293,鈊象,230,14.11,"262,130",0.16,33.8027,TW0003293007
2024/03,3592,瑞鼎,14,0.36,"6,688",0.02,7.0471,TW0003592002
2024/03,4736,泰博,479,4,"74,310",0.5,-2.5157,TW0004736004
2024/03,4961,天鈺,22,0.32,"5,945",0.02,10.9734,TW0004961008
2024/03,5289,宜鼎,18,0.29,"5,388",0.02,0,TW0005289003
2024/03,6121,新普,43,1.04,"19,321",0.02,5.041,TW0006121007
2024/03,6202,盛群,41,0.12,"2,229",0.02,-10.1668,TW0006202005
2024/03,6278,台表科,62,0.36,"6,688",0.02,10.4888,TW0006278005
2024/03,8016,矽創,26,0.41,"7,617",0.02,0.5174,TW0008016007
2024/03,8081,致新,16,0.23,"4,273",0.02,2.6972,TW0008081001
2024/03,8150,南茂,115,0.31,"5,759",0.02,13.3785,TW0008150004
2024/03,8358,金居,50,0.16,"2,972",0.02,0.5066,TW0008358003
2024/03,8938,明安,"1,062",3.99,"74,125",0.76,-3.7676,TW0008938002
2024/03,M1300,塑膠工業,,5.97,"110,908",,-4.6368,
2024/03,M1700,化學生技醫療,,4,"74,310",,-0.2184,
2024/03,M2000,鋼鐵工業,,7.22,"134,130",,-1.7578,
2024/03,M2100,橡膠工業,,11.16,"207,326",,3.7404,
2024/03,M2300,電子工業,,52.69,"978,853",,9.2822,
2024/03,M3200,文化創意業,,14.11,"262,130",,,
2024/03,M3700,運動休閒,,3.99,"74,125",,3.8273,
2024/03,MOTC,國內上櫃,,19.59,"363,935",,1.0663,
2024/03,MTSE,國內上市,,79.55,"1,477,848",,6.9999,
2024/03,TT99,基金總規模,,,"1,857,759",,,
2024/02,1304,台聚,"7,655",7.25,"139,321",0.64,-0.5463,TW0001304004
2024/02,2031,新光鋼,"2,413",8.39,"161,188",0.75,19.7132,TW0002031002
2024/02,2103,台橡,"6,203",7.36,"141,428",0.75,3.1674,TW0002103009
2024/02,2108,南帝,"2,594",4.77,"91,698",0.53,-2.2131,TW0002108008
2024/02,2303,聯電,"2,968",7.55,"144,987",0.02,-0.3061,TW0002303005
2024/02,2404,漢唐,695,10.61,"203,924",0.36,5.9566,TW0002404001
2024/02,2454,聯發科,188,11.16,"214,320",0.01,18.0125,TW0002454006
2024/02,3034,聯詠,144,4.5,"86,544",0.02,17.6126,TW0003034005
2024/02,3293,鈊象,254,11.26,"216,408",0.18,2.6506,TW0003293007
2024/02,8938,明安,"1,173",4.53,"87,037",0.84,4.8021,TW0008938002
2024/02,M1300,塑膠工業,,7.25,"139,321",,-0.668,
2024/02,M2000,鋼鐵工業,,8.39,"161,188",,0.4253,
2024/02,M2100,橡膠工業,,12.13,"233,126",,1.025,
2024/02,M2300,電子工業,,33.82,"649,775",,7.261,
2024/02,M3200,文化創意業,,11.26,"216,408",,,
2024/02,M3700,運動休閒,,4.53,"87,037",,5.1534,
2024/02,MOTC,國內上櫃,,15.8,"303,445",,5.2178,
2024/02,MTSE,國內上市,,61.6,"1,183,410",,6.0213,
2024/02,TT99,基金總規模,,,"1,921,135",,,
2024/01,1304,台聚,"7,854",7.77,"143,728",0.66,-7.3417,TW0001304004
2024/01,2031,新光鋼,"2,475",7.47,"138,105",0.77,-3.2928,TW0002031002
2024/01,2103,台橡,"6,364",7.61,"140,644",0.77,-8.2989,TW0002103009
