00850 元大臺灣ESG永續--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,9921,巨大,174,0.21,"38,879",0.04,-6.2761,TW0009921007
2024/09,M1100,水泥工業,,1.14,"211,059",,3.2959,
2024/09,M1200,食品工業,,1.28,"236,978",,2.2853,
2024/09,M1300,塑膠工業,,1.89,"349,914",,1.7242,
2024/09,M1400,紡織纖維,,0.74,"137,003",,0.6657,
2024/09,M1500,電機機械,,1.05,"194,396",,1.5811,
2024/09,M1600,電器電纜,,0.29,"53,690",,-1.3796,
2024/09,M1700,化學生技醫療,,0.23,"42,582",,-1.1755,
2024/09,M1800,玻璃陶瓷,,0.08,"14,811",,11.144,
2024/09,M2000,鋼鐵工業,,0.8,"148,112",,1.8706,
2024/09,M2100,橡膠工業,,0.29,"53,690",,0.6388,
2024/09,M2200,汽車工業,,0.88,"162,923",,5.3341,
2024/09,M2300,電子工業,,68.11,"12,609,846",,-0.7938,
2024/09,M2600,航運業,,2.03,"375,833",,6.6119,
2024/09,M2800,金融業(合計),,16.24,"3,006,664",,1.4469,
2024/09,M2900,貿易百貨,,0.55,"101,827",,1.5879,
2024/09,M3600,數位雲端,,0.09,"16,663",,0.9829,
2024/09,M3700,運動休閒,,0.7,"129,598",,2.7133,
2024/09,M3800,居家生活,,0.21,"38,879",,5.5455,
2024/09,M9700,油電燃氣業,,0.27,"49,988",,-5.0938,
2024/09,M9900,其他,,0.65,"120,341",,1.0401,
2024/09,MTSE,國內上市,,97.52,"18,054,796",,-0.1954,
2024/09,TT99,基金總規模,,,"18,513,942",,,
2024/08,2303,聯電,"6,571",1.99,"364,691",0.05,10.1187,TW0002303005
2024/08,2308,台達電,"1,208",2.64,"482,596",0.05,-3.619,TW0002308004
2024/08,2317,鴻海,"6,637",6.69,"1,224,527",0.05,-6.8183,TW0002317005
2024/08,2330,台積電,"5,905",30.47,"5,574,320",0.02,1.0709,TW0002330008
2024/08,2382,廣達,"1,485",2.18,"397,980",0.04,-1.6513,TW0002382009
2024/08,2454,聯發科,828,5.61,"1,026,720",0.05,1.6395,TW0002454006
2024/08,2881,富邦金,"4,329",2.17,"397,817",0.03,4.1951,TW0002881000
2024/08,2882,國泰金,"5,147",1.79,"326,844",0.04,1.7626,TW0002882008
2024/08,2891,中信金,"10,210",1.82,"333,357",0.05,-8.0283,TW0002891009
2024/08,3711,日月光投控,"1,887",1.58,"289,655",0.04,2.3334,TW0003711008
2024/08,M2300,電子工業,,51.17,"9,360,488",,1.1137,
2024/08,M2800,金融業(合計),,5.78,"1,058,018",,-1.1415,
2024/08,MTSE,國內上市,,56.95,"10,418,505",,0.3097,
2024/08,TT99,基金總規模,,,"18,293,046",,,
2024/07,2303,聯電,"6,557",1.82,"330,473",0.05,-4.3642,TW0002303005
2024/07,2308,台達電,"1,205",2.75,"499,473",0.05,6.9679,TW0002308004
2024/07,2317,鴻海,"6,622",7.22,"1,311,156",0.05,-5.0335,TW0002317005
2024/07,2330,台積電,"5,893",30.29,"5,504,062",0.02,-3.3125,TW0002330008
2024/07,2382,廣達,"1,481",2.22,"403,573",0.04,-12.6603,TW0002382009
2024/07,2454,聯發科,826,5.55,"1,007,720",0.05,-10.9302,TW0002454006
2024/07,2881,富邦金,"4,320",2.1,"381,007",0.03,14.4526,TW0002881000
2024/07,2882,國泰金,"5,136",1.76,"320,496",0.04,9.4035,TW0002882008
2024/07,2891,中信金,"10,189",1.99,"361,710",0.05,-1.7243,TW0002891009
2024/07,3711,日月光投控,"1,883",1.55,"282,450",0.04,-8.1642,TW0003711008
2024/07,M2300,電子工業,,51.39,"9,338,906",,-5.3369,
2024/07,M2800,金融業(合計),,5.85,"1,063,212",,3.2236,
2024/07,MTSE,國內上市,,57.24,"10,402,118",,-3.6162,
2024/07,TT99,基金總規模,,,"18,171,900",,,
2024/06,1101,台泥,"3,900",0.73,"133,383",0.05,3.6362,TW0001101004
2024/06,1102,亞泥,"1,583",0.38,"69,432",0.04,5.5354,TW0001102002
2024/06,1216,統一,"2,585",1.15,"210,123",0.05,1.625,TW0001216000
2024/06,1301,台塑,"2,193",0.69,"126,074",0.03,-11.9449,TW0001301000
2024/06,1303,南亞,"3,039",0.82,"149,827",0.04,-7.331,TW0001303006
2024/06,1326,台化,"1,849",0.51,"93,185",0.03,-4.7258,TW0001326007
2024/06,1402,遠東新,"1,555",0.3,"54,815",0.03,4.29,TW0001402006
2024/06,1434,福懋,568,0.07,"12,790",0.03,-2.174,TW0001434009
2024/06,1476,儒鴻,107,0.31,"56,642",0.04,9.0721,TW0001476000
2024/06,1504,東元,649,0.19,"34,716",0.03,-0.9187,TW0001504009
2024/06,1590,亞德客-KY,72,0.39,"71,259",0.04,-3.1372,KYG014081064
