00713 元大台灣高息低波--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/05,4904,遠傳,"45,091",5.61,"3,765,099",1.25,3.3416,TW0004904008
2024/05,6176,瑞儀,"10,816",3.16,"2,125,344",2.33,-1.2563,TW0006176001
2024/05,9904,寶成,"49,533",2.76,"1,855,011",1.68,3.596,TW0009904003
2024/05,9939,宏全,"10,777",2.62,"1,756,651",3.74,2.5157,TW0009939009
2024/05,M1200,食品工業,,8.8,"5,907,760",,4.1875,
2024/05,M2300,電子工業,,29.21,"19,615,302",,4.9547,
2024/05,M2900,貿易百貨,,3.87,"2,598,480",,1.3502,
2024/05,M3700,運動休閒,,2.76,"1,855,011",,-0.0001,
2024/05,M9900,其他,,2.62,"1,756,651",,-1.4958,
2024/05,MTSE,國內上市,,47.26,"31,733,204",,3.8128,
2024/05,TT99,基金總規模,,,"67,152,072",,,
