00690 兆豐臺灣藍籌30--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2023/11,2330,台積電,618,27.14,"356,679",0,9.0738,TW0002330008
2023/11,2412,中華電,609,5.53,"72,739",0.01,3.017,TW0002412004
2023/11,2454,聯發科,181,13.02,"171,128",0.01,12.2328,TW0002454006
2023/11,2881,富邦金,"1,116",5.47,"71,839",0.01,7.1547,TW0002881000
2023/11,2882,國泰金,"1,151",4.07,"53,524",0.01,5.9224,TW0002882008
2023/11,3034,聯詠,68,2.66,"34,907",0.01,12.4312,TW0003034005
2023/11,5871,中租-KY,175,2.48,"32,628",0.01,5.9827,KYG202881093
2023/11,M1300,塑膠工業,,7.34,"96,523",,6.6035,
2023/11,M2300,電子工業,,54.46,"715,843",,9.9228,
2023/11,M2800,金融業(合計),,9.54,"125,364",,7.2115,
2023/11,M9900,其他,,2.48,"32,628",,7.6661,
2023/11,MTSE,國內上市,,73.83,"970,358",,8.953,
2023/11,TT99,基金總規模,,,"1,314,333",,,
2023/10,1301,台塑,585,4.07,"45,040",0.01,-3.5086,TW0001301000
2023/10,1303,南亞,606,3.39,"37,501",0.01,-7.057,TW0001303006
2023/10,2308,台達電,233,6.11,"67,666",0.01,-10.4776,TW0002308004
2023/10,2330,台積電,567,27.1,"299,891",0,1.1471,TW0002330008
2023/10,2412,中華電,558,5.85,"64,754",0.01,-0.0001,TW0002412004
2023/10,2454,聯發科,166,12.63,"139,803",0.01,14.5579,TW0002454006
2023/10,2881,富邦金,"1,023",5.56,"61,484",0.01,-0.9887,TW0002881000
2023/10,2882,國泰金,"1,056",4.19,"46,342",0.01,-1.4589,TW0002882008
2023/10,3034,聯詠,63,2.57,"28,474",0.01,7.4467,TW0003034005
2023/10,5871,中租-KY,161,2.55,"28,234",0.01,-3.0386,KYG202881093
2023/10,M1300,塑膠工業,,7.46,"82,541",,-4.0023,
2023/10,M2300,電子工業,,54.27,"600,589",,-1.7504,
2023/10,M2800,金融業(合計),,9.74,"107,826",,-1.6146,
2023/10,M9900,其他,,2.55,"28,234",,-2.3894,
2023/10,MTSE,國內上市,,74.02,"819,189",,-2.1554,
2023/10,TT99,基金總規模,,,"1,106,723",,,
2023/09,1102,亞泥,272,1.02,"10,822",0.01,-0.376,TW0001102002
2023/09,1229,聯華,114,0.67,"7,109",0.01,1.9609,TW0001229003
2023/09,1301,台塑,562,4.23,"44,879",0.01,0.3773,TW0001301000
2023/09,1303,南亞,583,3.66,"38,832",0.01,0.7563,TW0001303006
2023/09,1476,儒鴻,20,0.9,"9,549",0.01,-4.322,TW0001476000
2023/09,1590,亞德客-KY,14,1.32,"14,005",0.01,7.9058,KYG014081064
2023/09,2049,上銀,32,0.61,"6,472",0.01,-0.7318,TW0002049004
2023/09,2308,台達電,224,6.86,"72,783",0.01,-6.2139,TW0002308004
2023/09,2327,國巨,41,2.02,"21,432",0.01,8.2475,TW0002327004
2023/09,2330,台積電,545,26.89,"285,295",0,-4.2164,TW0002330008
2023/09,2379,瑞昱,50,1.87,"19,840",0.01,0.7973,TW0002379005
2023/09,2395,研華,51,1.66,"17,612",0.01,0.2909,TW0002395001
2023/09,2408,南亞科,126,0.78,"8,276",0,-1.5014,TW0002408002
2023/09,2412,中華電,537,5.87,"62,279",0.01,-0.0001,TW0002412004
2023/09,2454,聯發科,160,11.07,"117,450",0.01,4.2551,TW0002454006
2023/09,2474,可成,70,1.2,"12,732",0.01,1.108,TW0002474004
2023/09,2881,富邦金,984,5.63,"59,733",0.01,0.2123,TW0002881000
2023/09,2882,國泰金,"1,017",4.27,"45,303",0.01,-2.3024,TW0002882008
2023/09,3008,大立光,10,2.03,"21,538",0.01,4.1462,TW0003008009
2023/09,3034,聯詠,60,2.4,"25,463",0.01,5.8825,TW0003034005
2023/09,3533,嘉澤,9,0.67,"7,109",0.01,-4.8557,TW0003533006
2023/09,3661,世芯-KY,7,1.88,"19,946",0.01,9.4905,KYG022421088
2023/09,4904,遠傳,232,1.59,"16,869",0.01,2.9749,TW0004904008
2023/09,4958,臻鼎-KY,68,0.63,"6,684",0.01,1.7582,KYG989221000
2023/09,5269,祥碩,4,0.4,"4,244",0.01,17.4974,TW0005269005
2023/09,5871,中租-KY,155,2.64,"28,010",0.01,1.972,KYG202881093
2023/09,5876,上海商銀,466,1.9,"20,158",0.01,1.5257,TW0005876007
2023/09,6409,旭隼,7,1.12,"11,883",0.01,9.3105,TW0006409006
2023/09,6415,矽力*-KY,34,0.99,"10,504",0.01,6.0977,KYG8190F1028
2023/09,9941,裕融,33,0.57,"6,048",0.01,3.09,TW0009941005
2023/09,M1100,水泥工業,,1.02,"10,822",,-3.3329,
2023/09,M1200,食品工業,,0.67,"7,109",,-0.4617,
2023/09,M1300,塑膠工業,,7.89,"83,711",,0.2613,
2023/09,M1400,紡織纖維,,0.9,"9,549",,-0.8137,
2023/09,M1500,電機機械,,1.93,"20,477",,-1.725,
2023/09,M2300,電子工業,,69.93,"741,937",,-2.6529,
2023/09,M2800,金融業(合計),,11.8,"125,195",,0.3124,
2023/09,M9900,其他,,3.21,"34,057",,-0.2295,
2023/09,MTSE,國內上市,,97.35,"1,032,856",,-1.6878,
2023/09,TT99,基金總規模,,,"1,060,971",,,
2023/08,1301,台塑,585,4.21,"46,503",0.01,-4.4474,TW0001301000
2023/08,1303,南亞,606,3.62,"40,046",0.01,-5.5715,TW0001303006
2023/08,2308,台達電,233,7.29,"80,595",0.01,-5.335,TW0002308004
2023/08,2330,台積電,567,28.15,"311,232",0,-2.832,TW0002330008
2023/08,2412,中華電,558,5.86,"64,755",0.01,-0.0001,TW0002412004
2023/08,2454,聯發科,166,10.59,"117,057",0.01,2.174,TW0002454006
2023/08,2881,富邦金,974,5.61,"61,967",0.01,-2.9007,TW0002881000
2023/08,2882,國泰金,"1,056",4.35,"48,137",0.01,-0.3278,TW0002882008
2023/08,3034,聯詠,63,2.26,"25,028",0.01,-5.7783,TW0003034005
2023/08,5871,中租-KY,161,2.58,"28,556",0.01,-10.2597,KYG202881093
2023/08,M1300,塑膠工業,,7.83,"86,549",,-4.9557,
2023/08,M2300,電子工業,,54.16,"598,668",,-2.07,
2023/08,M2800,金融業(合計),,9.96,"110,104",,-4.6844,
2023/08,M9900,其他,,2.58,"28,556",,-6.17,
2023/08,MTSE,國內上市,,74.53,"823,876",,-2.9801,
2023/08,TT99,基金總規模,,,"1,105,448",,,
2023/07,1301,台塑,587,4.25,"48,830",0.01,-2.9172,TW0001301000
2023/07,1303,南亞,608,3.7,"42,551",0.01,-3.4483,TW0001303006
2023/07,2308,台達電,234,7.44,"85,423",0.01,6.0957,TW0002308004
2023/07,2330,台積電,569,27.97,"321,378",0,-1.9096,TW0002330008
2023/07,2412,中華電,560,5.66,"64,972",0.01,-0.4294,TW0002412004
2023/07,2454,聯發科,167,10.01,"114,951",0.01,0.2906,TW0002454006
2023/07,2881,富邦金,978,5.57,"64,032",0.01,10.2751,TW0002881000
2023/07,2882,國泰金,"1,059",4.22,"48,457",0.01,6.0252,TW0002882008
2023/07,3034,聯詠,63,2.32,"26,653",0.01,8.6791,TW0003034005
2023/07,5871,中租-KY,158,2.87,"32,917",0.01,1.9607,KYG202881093
2023/07,M1300,塑膠工業,,7.95,"91,381",,-2.7879,
2023/07,M2300,電子工業,,53.39,"613,378",,2.5745,
2023/07,M2800,金融業(合計),,9.79,"112,489",,4.296,
2023/07,M9900,其他,,2.87,"32,917",,0.3161,
2023/07,MTSE,國內上市,,74,"850,165",,1.3591,
2023/07,TT99,基金總規模,,,"1,148,876",,,
2023/06,1102,亞泥,314,1.09,"13,964",0.01,1.0239,TW0001102002
2023/06,1229,聯華,123,0.65,"8,327",0.01,8.8284,TW0001229003
2023/06,1301,台塑,653,4.37,"55,983",0.01,-4.5301,TW0001301000
2023/06,1303,南亞,677,3.83,"49,065",0.01,-2.8475,TW0001303006
2023/06,1476,儒鴻,23,0.89,"11,402",0.01,10.1572,TW0001476000
2023/06,1590,亞德客-KY,16,1.32,"16,910",0.01,3.3267,KYG014081064
2023/06,2049,上銀,37,0.68,"8,711",0.01,-0.8352,TW0002049004
2023/06,2308,台達電,260,6.99,"89,547",0.01,11.9559,TW0002308004
2023/06,2327,國巨,47,1.82,"23,316",0.01,-3.2479,TW0002327004
2023/06,2330,台積電,633,28.44,"364,339",0,3.7062,TW0002330008
2023/06,2379,瑞昱,58,1.76,"22,547",0.01,1.4398,TW0002379005
2023/06,2395,研華,54,1.72,"22,035",0.01,0.614,TW0002395001
2023/06,2408,南亞科,145,0.8,"10,249",0,-0.7208,TW0002408002
2023/06,2412,中華電,622,5.66,"72,509",0.01,-3.8397,TW0002412004
2023/06,2454,聯發科,185,9.95,"127,467",0.01,0.6162,TW0002454006
2023/06,2474,可成,81,1.11,"14,220",0.01,-0.1203,TW0002474004
2023/06,2881,富邦金,"1,087",5.16,"66,104",0.01,-0.0002,TW0002881000
2023/06,2882,國泰金,"1,179",3.97,"50,859",0.01,-0.5876,TW0002882008
2023/06,3008,大立光,12,1.95,"24,981",0.01,-5.9604,TW0003008009
2023/06,3034,聯詠,70,2.33,"29,849",0.01,0.235,TW0003034005
2023/06,3533,嘉澤,10,0.67,"8,583",0.01,-1.2628,TW0003533006
2023/06,3661,世芯-KY,9,1.2,"15,373",0.01,8.4591,KYG022421088
2023/06,4904,遠傳,271,1.66,"21,266",0.01,2.4772,TW0004904008
2023/06,4958,臻鼎-KY,78,0.64,"8,199",0.01,-4.4772,KYG989221000
2023/06,5269,祥碩,4,0.35,"4,484",0.01,-10.2129,TW0005269005
2023/06,5871,中租-KY,176,2.8,"35,870",0.01,0.7409,KYG202881093
2023/06,5876,上海商銀,542,1.92,"24,597",0.01,0.5537,TW0005876007
2023/06,6409,旭隼,9,1.33,"17,038",0.01,1.2887,TW0006409006
2023/06,6415,矽力*-KY,40,1.21,"15,501",0.01,-3.8703,KYG8190F1028
2023/06,9941,裕融,34,0.53,"6,790",0.01,1.7948,TW0009941005
2023/06,M1100,水泥工業,,1.09,"13,964",,1.2777,
2023/06,M1200,食品工業,,0.65,"8,327",,2.8727,
2023/06,M1300,塑膠工業,,8.2,"105,048",,-5.4827,
2023/06,M1400,紡織纖維,,0.89,"11,402",,6.9605,
2023/06,M1500,電機機械,,2,"25,622",,7.5785,
2023/06,M2300,電子工業,,69.59,"891,502",,2.8309,
2023/06,M2800,金融業(合計),,11.05,"141,559",,0.6249,
2023/06,M9900,其他,,3.33,"42,660",,2.2185,
2023/06,MTSE,國內上市,,96.8,"1,240,084",,2.0302,
2023/06,TT99,基金總規模,,,"1,281,078",,,
2023/05,1301,台塑,839,4.84,"78,997",0.01,0.2129,TW0001301000
2023/05,1303,南亞,869,4.14,"67,559",0.01,-0.3845,TW0001303006
2023/05,2308,台達電,334,6.48,"105,807",0.01,5.5,TW0002308004
2023/05,2330,台積電,814,27.82,"454,052",0,11.1557,TW0002330008
2023/05,2412,中華電,801,6.19,"100,947",0.01,-0.7875,TW0002412004
2023/05,2454,聯發科,239,11.11,"181,336",0.01,14.1354,TW0002454006
2023/05,2881,富邦金,"1,398",5.21,"85,018",0.01,3.0509,TW0002881000
2023/05,2882,國泰金,"1,515",4.11,"67,115",0.01,4.3582,TW0002882008
2023/05,3034,聯詠,90,2.34,"38,260",0.01,1.6728,TW0003034005
2023/05,5871,中租-KY,226,2.81,"45,837",0.01,-9.1929,KYG202881093
2023/05,M1300,塑膠工業,,8.98,"146,555",,-0.6368,
2023/05,M2300,電子工業,,53.95,"880,403",,9.4242,
2023/05,M2800,金融業(合計),,9.32,"152,133",,3.4317,
2023/05,M9900,其他,,2.81,"45,837",,0.3189,
2023/05,MTSE,國內上市,,75.06,"1,224,928",,6.4174,
2023/05,TT99,基金總規模,,,"1,631,968",,,
2023/04,1301,台塑,270,4.67,"25,390",0,2.2875,TW0001301000
2023/04,1303,南亞,280,4.02,"21,857",0,0.6452,TW0001303006
2023/04,2308,台達電,108,5.96,"32,368",0,-0.3324,TW0002308004
2023/04,2330,台積電,291,26.92,"146,216",0,-5.8162,TW0002330008
2023/04,2412,中華電,259,6.05,"32,856",0,6.2762,TW0002412004
2023/04,2454,聯發科,77,9.42,"51,154",0,-15.5018,TW0002454006
2023/04,2881,富邦金,450,4.89,"26,569",0,4.4248,TW0002881000
2023/04,2882,國泰金,438,3.43,"18,606",0,1.555,TW0002882008
2023/04,2886,兆豐金,564,3.53,"19,198",0,3.1818,TW0002886009
2023/04,5871,中租-KY,70,2.88,"15,655",0,-0.2239,KYG202881093
2023/04,M1300,塑膠工業,,8.7,"47,247",,0.9238,
2023/04,M2300,電子工業,,48.35,"262,594",,-4.0353,
2023/04,M2800,金融業(合計),,11.85,"64,373",,2.1352,
2023/04,M9900,其他,,2.88,"15,655",,1.2748,
2023/04,MTSE,國內上市,,71.78,"389,869",,-1.8206,
2023/04,TT99,基金總規模,,,"543,125",,,
2023/03,1101,台泥,314,2.04,"11,415",0,-7.0243,TW0001101004
2023/03,1102,亞泥,129,1,"5,596",0,-3.2402,TW0001102002
2023/03,1229,聯華,51,0.51,"2,854",0,2.9412,TW0001229003
2023/03,1301,台塑,271,4.44,"24,844",0,0.99,TW0001301000
2023/03,1303,南亞,280,3.88,"21,711",0,2.5132,TW0001303006
2023/03,1326,台化,222,2.74,"15,332",0,-2.9492,TW0001326007
2023/03,1476,儒鴻,11,0.93,"5,204",0,3.0178,TW0001476000
2023/03,1590,亞德客-KY,7,1.45,"8,114",0,10.2326,KYG014081064
2023/03,2308,台達電,108,5.8,"32,454",0,5.061,TW0002308004
2023/03,2327,國巨,20,1.91,"10,687",0,-1.6729,TW0002327004
2023/03,2330,台積電,291,27.74,"155,220",0,4.8736,TW0002330008
2023/03,2379,瑞昱,24,1.66,"9,289",0,1.9737,TW0002379005
2023/03,2395,研華,22,1.47,"8,225",0,3.9217,TW0002395001
2023/03,2408,南亞科,60,0.71,"3,973",0,13.8699,TW0002408002
2023/03,2412,中華電,259,5.53,"30,943",0,3.463,TW0002412004
2023/03,2454,聯發科,77,10.82,"60,544",0,8.8518,TW0002454006
2023/03,2474,可成,34,1.16,"6,491",0,2.9811,TW0002474004
2023/03,2881,富邦金,451,4.55,"25,460",0,-5.8333,TW0002881000
2023/03,2882,國泰金,438,3.27,"18,297",0,-3.7973,TW0002882008
2023/03,2886,兆豐金,563,3.32,"18,577",0,-0.901,TW0002886009
2023/03,3008,大立光,5,1.93,"10,799",0,0.6516,TW0003008009
2023/03,3034,聯詠,29,2.24,"12,534",0,5.8896,TW0003034005
2023/03,4904,遠傳,112,1.5,"8,393",0,8.9855,TW0004904008
2023/03,4958,臻鼎-KY,32,0.66,"3,693",0,1.7857,KYG989221000
2023/03,5269,祥碩,2,0.37,"2,070",0,15.5396,TW0005269005
2023/03,5871,中租-KY,70,2.8,"15,668",0,-0.8867,KYG202881093
2023/03,5876,上海商銀,174,1.46,"8,169",0,-1.469,TW0005876007
2023/03,6415,矽力*-KY,17,1.42,"7,946",0,-16.8886,KYG8190F1028
2023/03,6781,AES-KY,1,0.19,"1,063",0,-12.7582,KYG0097V1086
2023/03,9941,裕融,12,0.4,"2,238",0,5.5881,TW0009941005
2023/03,M1100,水泥工業,,3.04,"17,010",,-5.0399,
2023/03,M1200,食品工業,,0.51,"2,854",,4.0587,
2023/03,M1300,塑膠工業,,11.06,"61,887",,0.3385,
2023/03,M1400,紡織纖維,,0.93,"5,204",,-0.8741,
2023/03,M1500,電機機械,,1.45,"8,114",,6.4921,
2023/03,M2300,電子工業,,65.11,"364,325",,4.6317,
2023/03,M2800,金融業(合計),,12.6,"70,504",,-2.6738,
2023/03,M9900,其他,,3.2,"17,906",,-1.5456,
2023/03,MTSE,國內上市,,97.9,"547,803",,2.3494,
2023/03,TT99,基金總規模,,,"559,554",,,
2023/02,1301,台塑,298,4.51,"27,109",0,1.7918,TW0001301000
2023/02,1303,南亞,309,3.89,"23,365",0,0.2654,TW0001303006
2023/02,2308,台達電,119,5.67,"34,087",0,-0.8649,TW0002308004
2023/02,2330,台積電,321,27.3,"164,154",0,-2.1071,TW0002330008
2023/02,2412,中華電,285,5.48,"32,950",0,2.6667,TW0002412004
2023/02,2454,聯發科,85,10.2,"61,341",0.01,0.6964,TW0002454006
2023/02,2881,富邦金,497,4.96,"29,802",0,-0.3321,TW0002881000
2023/02,2882,國泰金,483,3.49,"21,004",0,2.1152,TW0002882008
2023/02,2886,兆豐金,622,3.44,"20,707",0,4.2254,TW0002886009
2023/02,5871,中租-KY,77,2.9,"17,460",0,0.2222,KYG202881093
2023/02,M1300,塑膠工業,,8.4,"50,474",,0.5633,
2023/02,M2300,電子工業,,48.66,"292,533",,1.2827,
2023/02,M2800,金融業(合計),,11.89,"71,514",,1.2654,
2023/02,M9900,其他,,2.9,"17,460",,1.2157,
2023/02,MTSE,國內上市,,71.85,"431,980",,1.5631,
2023/02,TT99,基金總規模,,,"601,227",,,
2023/01,1301,台塑,305,4.47,"27,253",0,2.8801,TW0001301000
2023/01,1303,南亞,316,3.91,"23,846",0,6.1974,TW0001303006
2023/01,1326,台化,251,2.97,"18,096",0,2.4115,TW0001326007
2023/01,2308,台達電,122,5.77,"35,186",0,0.8725,TW0002308004
2023/01,2330,台積電,329,28.16,"171,598",0,16.388,TW0002330008
2023/01,2412,中華電,292,5.39,"32,841",0,-0.4425,TW0002412004
2023/01,2454,聯發科,87,10.23,"62,339",0.01,14.8798,TW0002454006
2023/01,2881,富邦金,508,5.02,"30,599",0,6.927,TW0002881000
2023/01,2882,國泰金,495,3.45,"21,049",0,6.3749,TW0002882008
2023/01,2886,兆豐金,636,3.34,"20,331",0,5.2716,TW0002886009
2023/01,M1300,塑膠工業,,11.36,"69,195",,3.9995,
2023/01,M2300,電子工業,,49.56,"301,964",,10.8444,
2023/01,M2800,金融業(合計),,11.81,"71,979",,3.9888,
2023/01,MTSE,國內上市,,72.73,"443,138",,7.9752,
2023/01,TT99,基金總規模,,,"609,310",,,
2022/12,1101,台泥,379,2.15,"12,762",0.01,-0.7373,TW0001101004
2022/12,1102,亞泥,155,1.07,"6,351",0,-0.7262,TW0001102002
2022/12,1229,聯華,60,0.51,"3,027",0,-1.9568,TW0001229003
2022/12,1301,台塑,326,4.76,"28,255",0.01,-3.7695,TW0001301000
2022/12,1303,南亞,338,4.04,"23,981",0,-7.6722,TW0001303006
2022/12,1326,台化,268,3.18,"18,876",0,-7.3585,TW0001326007
2022/12,1476,儒鴻,13,1.06,"6,292",0,8.4245,TW0001476000
2022/12,1590,亞德客-KY,8,1.29,"7,657",0,-1.4816,KYG014081064
2022/12,2308,台達電,130,6.27,"37,218",0.01,-5.1325,TW0002308004
2022/12,2327,國巨,24,1.85,"10,982",0.01,-2.5919,TW0002327004
2022/12,2330,台積電,351,26.51,"157,362",0,-7.9454,TW0002330008
2022/12,2379,瑞昱,29,1.37,"8,132",0.01,-11.3566,TW0002379005
2022/12,2395,研華,27,1.49,"8,845",0,-0.6007,TW0002395001
2022/12,2408,南亞科,72,0.62,"3,680",0,-9.8592,TW0002408002
2022/12,2412,中華電,312,5.93,"35,200",0,-0.4405,TW0002412004
2022/12,2454,聯發科,93,9.76,"57,935",0.01,-14.7341,TW0002454006
2022/12,2474,可成,41,1.17,"6,945",0.01,-7.6504,TW0002474004
2022/12,2881,富邦金,542,5.14,"30,511",0,-7.4013,TW0002881000
2022/12,2882,國泰金,528,3.56,"21,132",0,-6.7117,TW0002882008
2022/12,2886,兆豐金,679,3.47,"20,598",0,-5.1564,TW0002886009
2022/12,3008,大立光,6,2.05,"12,169",0,-11.1112,TW0003008009
2022/12,3034,聯詠,35,1.86,"11,041",0.01,5.6952,TW0003034005
2022/12,4904,遠傳,135,1.5,"8,904",0,-3.0882,TW0004904008
2022/12,4958,臻鼎-KY,39,0.69,"4,096",0,-12.1339,KYG989221000
2022/12,5269,祥碩,2,0.24,"1,425",0,-9.5816,TW0005269005
2022/12,5871,中租-KY,85,3.09,"18,342",0.01,7.6922,KYG202881093
2022/12,5876,上海商銀,210,1.56,"9,260",0,-13.2873,TW0005876007
2022/12,6415,矽力*-KY,20,1.46,"8,667",0.01,-2.9997,KYG8190F1028
2022/12,6781,AES-KY,2,0.19,"1,128",0,-20.4208,KYG0097V1086
2022/12,9941,裕融,15,0.39,"2,315",0,-2.8127,TW0009941005
2022/12,M1100,水泥工業,,3.22,"19,114",,-0.6015,
2022/12,M1200,食品工業,,0.51,"3,027",,-1.0547,
2022/12,M1300,塑膠工業,,11.98,"71,113",,-5.7667,
2022/12,M1400,紡織纖維,,1.06,"6,292",,0.6299,
2022/12,M1500,電機機械,,1.29,"7,657",,0.3794,
2022/12,M2300,電子工業,,62.96,"373,728",,-6.8379,
2022/12,M2800,金融業(合計),,13.73,"81,501",,-4.397,
2022/12,M9900,其他,,3.48,"20,657",,1.653,
2022/12,MTSE,國內上市,,98.23,"583,090",,-4.986,
2022/12,TT99,基金總規模,,,"593,596",,,
2022/11,1301,台塑,369,4.58,"33,329",0.01,8.544,TW0001301000
2022/11,1303,南亞,383,4.04,"29,443",0,12.5918,TW0001303006
2022/11,1326,台化,303,3.17,"23,090",0.01,9.4961,TW0001326007
2022/11,2308,台達電,147,6.11,"44,503",0.01,17.2816,TW0002308004
2022/11,2330,台積電,398,26.79,"195,042",0,25.6411,TW0002330008
2022/11,2412,中華電,353,5.51,"40,099",0,2.2523,TW0002412004
2022/11,2454,聯發科,105,10.59,"77,051",0.01,24.2372,TW0002454006
2022/11,2881,富邦金,615,5.14,"37,417",0.01,19.2156,TW0002881000
2022/11,2882,國泰金,599,3.58,"26,081",0,15.2119,TW0002882008
2022/11,2886,兆豐金,770,3.39,"24,652",0.01,7.0235,TW0002886009
2022/11,M1300,塑膠工業,,11.8,"85,862",,10.463,
2022/11,M2300,電子工業,,49,"356,695",,17.8248,
2022/11,M2800,金融業(合計),,12.11,"88,150",,11.0831,
2022/11,MTSE,國內上市,,72.91,"530,707",,14.9024,
2022/11,TT99,基金總規模,,,"727,905",,,
2022/10,1301,台塑,195,4.92,"16,182",0,-4.0417,TW0001301000
2022/10,1303,南亞,202,4.19,"13,787",0,2.0927,TW0001303006
2022/10,1326,台化,160,3.38,"11,117",0,0.5789,TW0001326007
2022/10,2308,台達電,78,6.08,"20,024",0,1.7786,TW0002308004
2022/10,2330,台積電,210,24.86,"81,858",0,-7.5829,TW0002330008
2022/10,2412,中華電,187,6.29,"20,702",0,-2.6317,TW0002412004
2022/10,2454,聯發科,55,9.93,"32,686",0,7.0781,TW0002454006
2022/10,2881,富邦金,324,5.02,"16,540",0,2.2043,TW0002881000
2022/10,2882,國泰金,316,3.63,"11,935",0,-5.3817,TW0002882008
2022/10,2886,兆豐金,406,3.69,"12,143",0,-4.0127,TW0002886009
2022/10,M1300,塑膠工業,,12.49,"41,119",,-0.9084,
2022/10,TT99,基金總規模,,,"329,213",,,
2022/09,1101,台泥,182,2.24,"6,156",0,-13.995,TW0001101004
2022/09,1102,亞泥,75,1.07,"2,941",0,-8.9019,TW0001102002
2022/09,1229,聯華,29,0.54,"1,484",0,-11.0526,TW0001229003
2022/09,1301,台塑,157,4.94,"13,577",0,-4.9395,TW0001301000
2022/09,1303,南亞,163,3.96,"10,883",0,-2.6199,TW0001303006
2022/09,1326,台化,129,3.24,"8,905",0,0.5824,TW0001326007
2022/09,1476,儒鴻,6,0.87,"2,391",0,-12.0089,TW0001476000
2022/09,1590,亞德客-KY,4,1.06,"2,913",0,-9.6274,KYG014081064
2022/09,2308,台達電,63,5.77,"15,858",0,-3.8023,TW0002308004
2022/09,2327,國巨,15,1.44,"3,958",0,-18.1126,TW0002327004
2022/09,2330,台積電,169,25.95,"71,319",0,-15.9531,TW0002330008
2022/09,2379,瑞昱,14,1.37,"3,765",0,-15.2339,TW0002379005
2022/09,2395,研華,13,1.37,"3,765",0,-10.3818,TW0002395001
2022/09,2408,南亞科,35,0.62,"1,704",0,-8.3334,TW0002408002
2022/09,2412,中華電,150,6.23,"17,122",0,-5.7852,TW0002412004
2022/09,2454,聯發科,45,8.94,"24,570",0,-17.3913,TW0002454006
2022/09,2474,可成,20,1.24,"3,408",0,-1.4045,TW0002474004
2022/09,2881,富邦金,261,4.74,"13,027",0,-8.7196,TW0002881000
2022/09,2882,國泰金,254,3.69,"10,141",0,-10.3256,TW0002882008
2022/09,2886,兆豐金,327,3.71,"10,196",0,-13.2311,TW0002886009
2022/09,3008,大立光,3,1.75,"4,810",0,-14.3224,TW0003008009
2022/09,3034,聯詠,17,1.34,"3,683",0,-16.8879,TW0003034005
2022/09,4904,遠傳,65,1.71,"4,700",0,-3.2089,TW0004904008
2022/09,4958,臻鼎-KY,19,0.72,"1,979",0,-7.0177,KYG989221000
2022/09,5269,祥碩,1,0.25,687,0,-28.9839,TW0005269005
2022/09,5871,中租-KY,41,2.7,"7,420",0,-7.3605,KYG202881093
2022/09,5876,上海商銀,101,1.81,"4,974",0,-1.2049,TW0005876007
2022/09,6415,矽力*-KY,10,1.47,"4,040",0,-21.0132,KYG8190F1028
2022/09,6781,AES-KY,1,0.2,550,0,-34.8978,KYG0097V1086
2022/09,9941,裕融,7,0.38,"1,044",0,-11.4197,TW0009941005
2022/09,M1100,水泥工業,,3.31,"9,097",,-11.6918,
2022/09,M1200,食品工業,,0.54,"1,484",,-1.8723,
2022/09,M1300,塑膠工業,,12.14,"33,364",,-3.1938,
2022/09,M1400,紡織纖維,,0.87,"2,391",,-5.4383,
2022/09,M1500,電機機械,,1.06,"2,913",,-9.5156,
2022/09,M9900,其他,,3.08,"8,465",,-8.9083,
2022/09,TT99,基金總規模,,,"274,831",,,
2022/08,1301,台塑,157,4.6,"14,279",0,-0.9783,TW0001301000
2022/08,1303,南亞,163,3.6,"11,164",0,2.0805,TW0001303006
2022/08,1326,台化,129,2.85,"8,846",0,-1.857,TW0001326007
2022/08,2308,台達電,63,5.3,"16,472",0,1.9379,TW0002308004
2022/08,2330,台積電,169,27.48,"85,337",0,-0.7859,TW0002330008
2022/08,2412,中華電,150,5.85,"18,180",0,-0.4116,TW0002412004
2022/08,2454,聯發科,45,9.58,"29,742",0,-2.3426,TW0002454006
2022/08,2881,富邦金,249,4.6,"14,269",0,2.3173,TW0002881000
2022/08,2882,國泰金,254,3.65,"11,323",0,-2.0878,TW0002882008
2022/08,2886,兆豐金,327,3.78,"11,736",0,7.9135,TW0002886009
2022/08,M1300,塑膠工業,,11.05,"34,313",,-0.0419,
2022/08,TT99,基金總規模,,,"310,521",,,
2022/07,1301,台塑,152,4.49,"13,999",0,-7.8104,TW0001301000
2022/07,1303,南亞,158,3.41,"10,618",0,-9.839,TW0001303006
2022/07,1326,台化,125,2.81,"8,751",0,-6.2918,TW0001326007
2022/07,2308,台達電,61,5.03,"15,689",0,16.4787,TW0002308004
2022/07,2330,台積電,164,26.79,"83,507",0,6.9327,TW0002330008
2022/07,2412,中華電,146,5.69,"17,724",0,-0.4099,TW0002412004
2022/07,2454,聯發科,43,9.48,"29,567",0,4.9156,TW0002454006
2022/07,2881,富邦金,241,4.34,"13,539",0,-0.2498,TW0002881000
2022/07,2882,國泰金,247,3.6,"11,228",0,-3.7327,TW0002882008
2022/07,2886,兆豐金,310,3.52,"10,961",0,0.2835,TW0002886009
2022/07,M1300,塑膠工業,,10.71,"33,388",,-13.4616,
2022/07,TT99,基金總規模,,,"311,747",,,
2022/06,1101,台泥,161,2.09,"6,367",0,-7.2768,TW0001101004
2022/06,1102,亞泥,73,1.05,"3,199",0,-1.3514,TW0001102002
2022/06,1229,聯華,27,0.5,"1,523",0,-2.7729,TW0001229003
